,X1,X2,y
0,1.764052345967664,33.32866113947716,1598.2295644302442
1,0.4001572083672233,1.1831235715093356,-626.2774031038078
2,0.9787379841057392,27.434844935052976,417.0846230533294
3,2.240893199201458,11.530310954494428,113.74201170102543
4,1.8675579901499675,29.6725668627812,1266.8344208408478
5,-0.977277879876411,38.52535325958009,684.5955409692374
6,0.9500884175255894,10.701372597278363,304.75087808092746
7,-0.1513572082976979,23.47013604229564,292.48894852341607
8,-0.10321885179355784,24.089635319601722,-35.4333827842747
9,0.41059850193837233,23.31782432584406,494.14561375257233
10,0.144043571160878,9.700183672984114,-553.9116737519084
11,1.454273506962975,38.15721144916242,1735.7353385530946
12,0.7610377251469934,18.437889766087466,105.76571579790351
13,0.12167501649282841,34.00993822637398,1156.535033941508
14,0.44386323274542566,28.279691737382667,421.1231874064828
15,0.33367432737426683,12.600041083350213,-356.9203305807839
16,1.4940790731576061,32.738114968396616,1323.7982186293536
17,-0.20515826376580087,16.4637238930324,-304.1422473441858
18,0.31306770165090136,35.363024687335304,1229.315292940857
19,-0.8540957393017248,23.66964203279849,-325.5421038368411
20,-2.5529898158340787,35.38767911233926,-636.7698275878148
21,0.6536185954403606,28.00873201303287,544.9585201194459
22,0.8644361988595057,29.28491691296598,702.3993044669925
23,-0.7421650204064419,20.55165089514139,208.62181108822568
24,2.2697546239876076,38.28726175420573,2463.3969441040845
25,-1.4543656745987648,26.115617769955858,-214.1296835815082
26,0.04575851730144607,17.530346893769007,-327.5740358595372
27,-0.1871838500258336,24.64933535098905,314.70528235951036
28,1.5327792143584575,1.7485347340640076,-620.4445110166356
29,1.469358769900285,12.761417850307424,-325.7672812754028
30,0.1549474256969163,26.746767962214715,608.938791784278
31,0.37816251960217356,12.313026681207319,-130.42548133281335
32,-0.8877857476301128,25.10260173095482,114.74966411295873
33,-1.980796468223927,17.72197933688488,-473.432124920577
34,-0.3479121493261526,6.283488504675559,-208.1477365855922
35,0.15634896910398005,12.6330107122852,-347.26318974443586
36,1.2302906807277207,23.22863151734933,310.66504465150393
37,1.2023798487844113,24.044037688678756,698.5447367829943
38,-0.3873268174079523,23.398684705133572,-133.7845074472544
39,-0.30230275057533557,26.474831974428213,54.956277690832025
40,-1.0485529650670926,26.432027530065866,-167.3424786619599
41,-1.4200179371789752,17.825318981924983,-403.6619951964197
42,-1.7062701906250126,35.96531723819146,-32.45351904383013
43,1.9507753952317897,15.334912931867965,-72.94268197489865
44,-0.5096521817516535,17.998732085359446,-322.23937810333246
45,-0.4380743016111864,35.78501084561121,218.07002923124423
46,-1.2527953600499262,32.441565572797344,216.40414287204263
47,0.7774903558319101,28.451654758074287,389.1943295925412
48,-1.6138978475579515,4.9088486051797435,-653.6643285854608
49,-0.2127402802139687,36.859821936042266,859.9203090810113
50,-0.8954665611936756,28.855410682415346,-67.84690217608792
51,0.386902497859262,39.95503325614679,1721.2623406567193
52,-0.510805137568873,6.828483881661756,-644.0922759367731
53,-1.180632184122412,34.85691623736036,296.9482212226026
54,-0.028182228338654868,7.337224452378618,-355.99689610869785
55,0.42833187053041766,25.006823007069922,135.0740434657735
56,0.06651722238316789,5.8289793311282185,-258.2168685705965
57,0.3024718977397814,34.07232094356714,869.0122167214756
58,-0.6343220936809636,32.48543939027542,525.5389229279147
59,-0.3627411659871381,23.194928805969138,190.87728579171852
60,-0.672460447775951,16.880148591813985,173.7643369864353
61,-0.3595531615405413,3.697512822750384,-124.71174743151903
62,-0.813146282044454,28.19972215263798,9.295117956704985
63,-1.7262826023316769,18.688164624444685,-516.4728879250229
64,0.17742614225375283,29.16016837934357,740.725456108238
65,-0.4017809362082619,34.78891071121654,747.5680474168734
66,-1.6301983469660446,39.04533869511255,360.34046730123526
67,0.4627822555257742,34.37633035331183,678.2467575248726
68,-0.9072983643832422,1.4568492832150768,-387.1010253696748
69,0.05194539579613895,15.039144514656192,-311.7926135506771
70,0.7290905621775369,29.469631934538263,817.0393883456112
71,0.12898291075741067,7.69355741319618,-350.7301438415101
72,1.1394006845433007,21.320427641961043,554.10980290304
73,-1.2348258203536526,3.1191815452308918,-336.7335140984222
74,0.402341641177549,8.799864470959603,-128.4440586134867
75,-0.6848100909403132,1.722349983963945,-481.0861308402101
76,-0.8707971491818818,31.954210430939405,48.87138115905887
77,-0.5788496647644155,9.733062834354826,-448.968209228791
78,-0.31155253212737266,14.468715547179205,-249.31179136259846
79,0.05616534222974544,37.19517044515804,1088.3974754807073
